📆 Saison;🚴‍♂️ Course;📅 Date;🔢 Etape;🟢 Ville départ;🏁 Ville d'arrivée;📏 Distance;🌄 Type;🥇 Vainqueur;👑 Leader général;Format vidéo;📺 Diffuseur;Rareté;Type de course;Titre;Prix vidéo
2003;Vuelta;jeudi 11 septembre 2003;6;Zaragoza;Zaragoza;43,8;Chrono individuel;Isidro Nozal;Isidro Nozal;Long format;Eurosport;Très rare;Grand Tour;;7
2003;Vuelta;vendredi 12 septembre 2003;7;Huesca;Cauterets (France);190;Montagne;Michael Rasmussen;Isidro Nozal;Long format;Eurosport;Très rare;Grand Tour;;8
2003;Vuelta;samedi 13 septembre 2003;8;Cauterets (France);Pla de Beret / Val d'Aran;166;Montagne;Joaquim Rodríguez;Isidro Nozal;Long format;Eurosport;Très rare;Grand Tour;;8
2003;Vuelta;dimanche 14 septembre 2003;9;Vielha;Envalira;174,8;Montagne;Alejandro Valverde;Isidro Nozal;Long format;Eurosport;Très rare;Grand Tour;;8
2003;Vuelta;vendredi 19 septembre 2003;13;Albacete;Albacete;53,3;Chrono individuel;Isidro Nozal;Isidro Nozal;Long format;Eurosport;Très rare;Grand Tour;;7
2003;Vuelta;dimanche 21 septembre 2003;15;Valdepeñas;Sierra de La Pandera;172,1;Montagne;Alejandro Valverde;Isidro Nozal;Long format;Eurosport;Très rare;Grand Tour;;8
2003;Vuelta;vendredi 26 septembre 2003;19;Alcobendas;Collado Villalba;164;Accidentée;Filippo Simeoni;Isidro Nozal;Long format;Eurosport;Très rare;Grand Tour;;8
2003;Vuelta;samedi 27 septembre 2003;20;San Lorenzo de El Escorial;Alto de Abantos;11,2;Chrono individuel;Roberto Heras;Roberto Heras;Long format;Eurosport;Très rare;Grand Tour;;7
2003;Vuelta;dimanche 28 septembre 2003;21;Madrid;Madrid;148,5;Plat;Alessandro Petacchi;Roberto Heras;Long format;Eurosport;Très rare;Grand Tour;;7
2003;Championnat du Monde;dimanche 12 octobre 2003;;Hamilton;Hamilton;260,4;Course en ligne;Igor Astarloa;;Long format;France TV;Très rare;Classique ou Semi-classique;;8
2004;Tour des Flandres;dimanche 4 avril 2004;;Bruges;Meerbeke (Ninove);256;Classique;Steffen Wesemann;;Long format;Eurosport, France TV;Très rare;Classique ou Semi-classique;;8
2004;Paris-Roubaix;dimanche 11 avril 2004;;Compiègne;Roubaix;261;Classique;Magnus Bäckstedt;;Long format;France TV;Très rare;Classique ou Semi-classique;;8
2004;Amstel Gold Race;dimanche 18 avril 2004;;Maastricht;Fauquemont;251;Classique;Davide Rebellin;;Long format;France 3;Très rare;Classique ou Semi-classique;;8
2004;Flèche Wallonne;mercredi 21 avril 2004;;Charleroi;Huy;199;Classique;Davide Rebellin;;Long format;France 3;Très rare;Classique ou Semi-classique;;8
2004;Giro;jeudi 20 mai 2004;11;Porto Sant'Elpidio;Cesena;228;Accidentée;Emanuele Sella;Damiano Cunego;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Giro;samedi 22 mai 2004;13;Trieste;Trieste;52;Chrono individuel;Serhiy Honchar;Yaroslav Popovych;Long format;Eurosport;Très rare;Grand Tour;;7
2004;Giro;mardi 25 mai 2004;16;San Vendemiano;Pfalzen;217;Montagne;Damiano Cunego;Damiano Cunego;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Giro;jeudi 27 mai 2004;17;Bruneck;Fondo/Sarnonico;153;Montagne;Pavel Tonkov;Damiano Cunego;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Giro;vendredi 28 mai 2004;18;Cles;Bormio 2000;118;Montagne;Damiano Cunego;Damiano Cunego;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Giro;samedi 29 mai 2004;19;Bormio;Presolana;122;Montagne;Stefano Garzelli;Damiano Cunego;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Giro;dimanche 30 mai 2004;20;Clusone;Milan;149;Plat;Alessandro Petacchi;Damiano Cunego;Long format;Eurosport;Très rare;Grand Tour;;7
2004;Dauphiné Libéré;dimanche 13 juin 2004;7;Grenoble;Grenoble;200;Accidentée;Stuart O'Grady;Iban Mayo;Long format;France TV;Très rare;Autre;;6
2004;Tour de France;samedi 3 juillet 2004;0;Liège;Liège;6,1;Prologue;Fabian Cancellara;Fabian Cancellara;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;dimanche 4 juillet 2004;1;Liège;Charleroi;202,5;Plat;Jaan Kirsipuu;Fabian Cancellara;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;lundi 5 juillet 2004;2;Charleroi;Namur;197;Plat;Robbie McEwen;Thor Hushovd;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;mardi 6 juillet 2004;3;Waterloo;Wasquehal;210;Plat;Jean-Patrick Nazon;Robbie McEwen;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;mercredi 7 juillet 2004;4;Cambrai;Arras;64,5;Chrono par équipe;US Postal;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;jeudi 8 juillet 2004;5;Amiens;Chartres;200,5;Plat;Stuart O'Grady;Thomas Voeckler;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;vendredi 9 juillet 2004;6;Bonneval;Angers;196;Plat;Tom Boonen;Thomas Voeckler;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;samedi 10 juillet 2004;7;Châteaubriant;Saint-Brieuc;204,5;Plat;Filippo Pozzato;Thomas Voeckler;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;dimanche 11 juillet 2004;8;Lamballe;Quimper;168;Plat;Thor Hushovd;Thomas Voeckler;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;mardi 13 juillet 2004;9;Saint-Léonard-de-Noblat;Guéret;160,5;Plat;Robbie McEwen;Thomas Voeckler;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;mercredi 14 juillet 2004;10;Limoges;Saint-Flour;237;Montagne;Richard Virenque;Thomas Voeckler;Long format;France TV;Très rare;Grand Tour;;8
2004;Tour de France;jeudi 15 juillet 2004;11;Saint-Flour;Figeac;164;Accidentée;David Moncoutié;Thomas Voeckler;Long format;France TV;Très rare;Grand Tour;;8
2004;Tour de France;vendredi 16 juillet 2004;12;Castelsarrasin;La Mongie;197,5;Montagne;Ivan Basso;Thomas Voeckler;Long format;France TV;Très rare;Grand Tour;;8
2004;Tour de France;samedi 17 juillet 2004;13;Lannemezan;Plateau de Beille;205,5;Montagne;Lance Armstrong;Thomas Voeckler;Intégralité;France TV;Très rare;Grand Tour;;10
2004;Tour de France;dimanche 18 juillet 2004;14;Carcassonne;Nîmes;192,5;Plat;Aitor González;Thomas Voeckler;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;mardi 20 juillet 2004;15;Valréas;Villard-de-Lans;180,5;Accidentée;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2004;Tour de France;mercredi 21 juillet 2004;6;Bourg d'Oisans;Alpe d'Huez;15,5;Montagne;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2004;Tour de France;jeudi 22 juillet 2004;17;Bourg d'Oisans;Le Grand-Bornand;204,5;Montagne;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2004;Tour de France;vendredi 23 juillet 2004;18;Annemasse;Lons-le-Saunier;166,5;Accidentée;Juan Miguel Mercado;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2004;Tour de France;samedi 24 juillet 2004;19;Besançon;Besançon;55;Chrono individuel;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2004;Tour de France;dimanche 25 juillet 2004;20;Montereau-Fault-Yonne;Paris-Champs-Elysées;163;Plat;Tom Boonen;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2004;Vuelta;mercredi 8 septembre 2004;5;Zaragoza;Morella;186,5;Accidentée;Denis Menchov;Manuel Beltrán;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Vuelta;vendredi 10 septembre 2004;7;Castellón de la Plana;Valencia;170;Plat;Alessandro Petacchi;Erik Zabel;Long format;Eurosport;Très rare;Grand Tour;;7
2004;Vuelta;samedi 11 septembre 2004;8;Almussafes;Almussafes;40,1;Chrono individuel;Víctor Hugo Peña;Floyd Landis;Long format;Eurosport;Très rare;Grand Tour;;7
2004;Vuelta;dimanche 12 septembre 2004;9;Xàtiva;Alto de Aitana;162;Montagne;Leonardo Piepoli;David Fernández;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Vuelta;jeudi 16 septembre 2004;12;Almería;Calar Alto Observatory;145;Montagne;Roberto Heras;Roberto Heras;Court format;Eurosport;Très rare;Grand Tour;;8
2004;Vuelta;samedi 18 septembre 2004;14;Málaga;Granada;167;Montagne;Santiago Pérez;Roberto Heras;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Vuelta;dimanche 19 septembre 2004;15;Granada;Sierra Nevada;29,6;Chrono individuel;Santiago Pérez;Roberto Heras;Long format;Eurosport;Très rare;Grand Tour;;7
2004;Vuelta;mercredi 22 septembre 2004;17;Plasencia;La Covatilla;170;Montagne;Félix Cárdenas;Roberto Heras;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Vuelta;jeudi 23 septembre 2004;18;Béjar;Ávila;196;Accidentée;Javier Pascual Rodríguez;Roberto Heras;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Vuelta;vendredi 24 septembre 2004;19;Ávila;Collado Villalba;142;Accidentée;Constantino Zaballa;Roberto Heras;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Vuelta;samedi 25 septembre 2004;20;Alcobendas;Puerto de Navacerrada;178;Montagne;José Enrique Gutiérrez;Roberto Heras;Long format;Eurosport;Très rare;Grand Tour;;8
2004;Vuelta;dimanche 26 septembre 2004;21;Madrid;Madrid;28;Chrono individuel;Santiago Pérez;Roberto Heras;Long format;Eurosport;Très rare;Grand Tour;;7
2004;Championnat du Monde;dimanche 3 octobre 2004;;Vérone;Vérone;265,5;Course en ligne;Óscar Freire;;Long format;France TV;Très rare;Classique ou Semi-classique;;8
2005;Tour des Flandres;dimanche 3 avril 2005;;Bruges;Meerbeke (Ninove);256;Classique;Tom Boonen;;Long format;France TV;Très rare;Classique ou Semi-classique;;8
2005;Paris-Roubaix;dimanche 10 avril 2005;;Compiègne;Roubaix;259;Classique;Tom Boonen;;Long format;France TV;Très rare;Classique ou Semi-classique;;8
2005;Flèche Wallonne;mercredi 20 avril 2005;;Charleroi;Huy;201;Classique;Danilo Di Luca;;Long format;RTBF;Très rare;Classique ou Semi-classique;;8
2005;Giro;samedi 7 mai 2005;0;Reggio Calabria;Reggio Calabria;1,15;Prologue;Brett Lancaster;Brett Lancaster;Long format;Eurosport;Très rare;Grand Tour;;7
2005;Giro;mardi 10 mai 2005;3;Diamante;Giffoni Valle Piana;205;Plat;Danilo Di Luca;Paolo Bettini;Long format;Eurosport;Très rare;Grand Tour;;7
2005;Giro;mercredi 11 mai 2005;4;Giffoni Valle Piana;Frosinone;211;Plat;Luca Mazzanti;Paolo Bettini;Long format;Eurosport;Très rare;Grand Tour;;7
2005;Giro;jeudi 12 mai 2005;5;Celano;L'Aquila;223;Accidentée;Danilo Di Luca;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;8
2005;Giro;vendredi 13 mai 2005;6;Viterbo;Marina di Grosseto;153;Plat;Robbie McEwen;Paolo Bettini;Long format;Eurosport;Très rare;Grand Tour;;7
2005;Giro;dimanche 15 mai 2005;8;Lamporecchio;Florence;45;Chrono individuel;David Zabriskie;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7
2005;Giro;jeudi 19 mai 2005;11;Marostica;Zoldo Alto;150;Montagne;Paolo Savoldelli;Ivan Basso;Long format;Eurosport;Très rare;Grand Tour;;8
2005;Giro;samedi 21 mai 2005;13;Mezzocorona;Urtijëi;218;Montagne;Iván Parra;Paolo Savoldelli;Long format;Eurosport;Très rare;Grand Tour;;8
2005;Giro;dimanche 22 mai 2005;14;Neumarkt;Livigno;210;Montagne;Iván Parra;Paolo Savoldelli;Long format;Eurosport;Très rare;Grand Tour;;8
2005;Giro;mercredi 25 mai 2005;16;Lissone;Varazze;210;Plat;Christophe Le Mével;Paolo Savoldelli;Long format;Eurosport;Très rare;Grand Tour;;7
2005;Giro;jeudi 26 mai 2005;17;Varazze;Limone Piemonte;194;Montagne;Ivan Basso;Paolo Savoldelli;Long format;Eurosport;Très rare;Grand Tour;;8
2005;Giro;vendredi 27 mai 2005;18;Chieri;Turin;34;Chrono individuel;Ivan Basso;Paolo Savoldelli;Long format;Eurosport;Très rare;Grand Tour;;7
2005;Giro;samedi 28 mai 2005;19;Savigliano;Sestriere;190;Montagne;José Rujano;Paolo Savoldelli;Long format;Eurosport;Très rare;Grand Tour;;8
2005;Giro;dimanche 29 mai 2005;20;Albese con Cassano;Milan;119;Plat;Alessandro Petacchi;Paolo Savoldelli;Long format;Eurosport;Très rare;Grand Tour;;7
2005;Tour de France;samedi 2 juillet 2005;1;Fromentine;Noirmoutier-en-l'Île;19;Chrono individuel;David Zabriskie;David Zabriskie;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;dimanche 3 juillet 2005;2;Challans;Les Essarts;182;Plat;Tom Boonen;David Zabriskie;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;lundi 4 juillet 2005;3;La Châtaigneraie;Tours;208;Plat;Tom Boonen;David Zabriskie;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;mardi 5 juillet 2005;4;Tours;Blois;66;Chrono par équipe;Discovery Channel;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;mercredi 6 juillet 2005;5;Chambord;Montargis;179;Plat;Robbie McEwen;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;jeudi 7 juillet 2005;6;Troyes;Nancy;187;Plat;Lorenzo Bernucci;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;vendredi 8 juillet 2005;7;Lunéville;Karlsruhe;225;Plat;Robbie McEwen;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;samedi 9 juillet 2005;8;Pforzheim;Gérardmer;231;Accidentée;Pieter Weening;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;dimanche 10 juillet 2005;9;Gérardmer;Mulhouse;170;Accidentée;Michael Rasmussen;Jens Voigt;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;mardi 12 juillet 2005;10;Grenoble;Courchevel;192;Montagne;Alejandro Valverde;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;mercredi 13 juillet 2005;11;Courchevel;Briançon;192;Montagne;Alexandre Vinokourov;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;jeudi 14 juillet 2005;12;Briançon;Digne-les-Bains;187;Accidentée;David Moncoutié;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;vendredi 15 juillet 2005;13;Miramas;Montpellier;173,5;Plat;Robbie McEwen;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;samedi 16 juillet 2005;14;Bagnoles-de-l'Orne;Ax-3-Domaines;220;Montagne;Georg Totschnig;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;dimanche 17 juillet 2005;15;Lézat-sur-Lèze;Saint-Lary-Soulan - Pla d'Adet;502;Montagne;George Hincapie;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;mardi 19 juillet 2005;16;Mourenx;Pau;177;Montagne;Óscar Pereiro Sío;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;mercredi 20 juillet 2005;17;Pau;Revel;239;Plat;Paolo Savoldelli;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;jeudi 21 juillet 2005;18;Albi;Mende;189;Accidentée;Marcos Serrano;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;vendredi 22 juillet 2005;19;Issoire;Le Puy-en-Velay;154;Accidentée;Giuseppe Guerini;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;8
2005;Tour de France;samedi 23 juillet 2005;20;Saint-Etienne;Saint-Etienne;55;Chrono individuel;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;7
2005;Tour de France;dimanche 24 juillet 2005;21;Corbeil-Essonnes;Paris-Champs-Elysées;144,5;Plat;Alexandre Vinokourov;Lance Armstrong;Intégralité;France TV;Très rare;Grand Tour;;8
2005;Championnat du Monde;dimanche 25 septembre 2005;;Madrid;Madrid;273;Course en ligne;Tom Boonen;;Court format;France TV;Très rare;Classique ou Semi-classique;;7
2005;Tour de Lombardie;samedi 15 octobre 2005;;Mendrisio;Côme;246;Classique;Paolo Bettini;;Long format;France TV;Très rare;Classique ou Semi-classique;;8
2006;Milan-San Remo;samedi 18 mars 2006;;Milano;Sanremo;294;Classique;Filippo Pozzato;;Long format;Eurosport;Rare;Classique ou Semi-classique;;6
2006;Tour des Flandres;dimanche 2 avril 2006;;Bruges;Meerbeke (Ninove);258;Classique;Tom Boonen;;Long format;Eurosport, France TV, RTBF;Rare;Classique ou Semi-classique;;6
2006;Paris-Roubaix;dimanche 9 avril 2006;;Compiègne;Roubaix;259;Classique;Fabian Cancellara;;Long format;France TV;Rare;Classique ou Semi-classique;;6
2006;Amstel Gold Race;dimanche 16 avril 2006;;Maastricht;Fauquemont;253;Classique;Fränk Schleck;;Long format;Eurosport, France 3;Rare;Classique ou Semi-classique;;6
2006;Flèche Wallonne;mercredi 19 avril 2006;;Charleroi;Huy;202;Classique;Alejandro Valverde;;Long format;Eurosport, France 3;Rare;Classique ou Semi-classique;;6
2006;Giro;samedi 6 mai 2006;1;Seraing;Seraing;6,2;Chrono individuel;Paolo Savoldelli;Paolo Savoldelli;Long format;Eurosport;Rare;Grand Tour;;6
2006;Giro;lundi 8 mai 2006;3;Perwez;Namur;202;Accidentée;Stefan Schumacher;Stefan Schumacher;Long format;Eurosport;Rare;Grand Tour;;6
2006;Giro;jeudi 11 mai 2006;5;Piacenza;Cremona;38;Chrono par équipe;Team CSC;Serhiy Honchar;Long format;Eurosport;Rare;Grand Tour;;6
2006;Giro;samedi 13 mai 2006;7;Cesena;Saltara;236;Accidentée;Rik Verbrugghe;Serhiy Honchar;Long format;Eurosport;Rare;Grand Tour;;6
2006;Giro;jeudi 18 mai 2006;11;Pontedera;Pontedera;50;Chrono individuel;Jan Ullrich;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;6
2006;Giro;vendredi 19 mai 2006;12;Livorno;Sestri Levante;171;Accidentée;Joan Horrach;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;6
2006;Giro;mardi 23 mai 2006;16;Rovato;Trento;173;Accidentée;Ivan Basso;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;6
2006;Giro;vendredi 26 mai 2006;19;Pordenone;Passo di San Pellegrino;224;Montagne;Juan Manuel Gárate;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;7
2006;Giro;samedi 27 mai 2006;20;Trento;Aprica;211;Montagne;Ivan Basso;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;7
2006;Giro;dimanche 28 mai 2006;21;Museo del Ghisallo;Milan;140;Plat;Robert Förster;Ivan Basso;Long format;Eurosport;Rare;Grand Tour;;5
2006;Dauphiné Libéré;dimanche 4 juin 2006;;Annecy;Annecy;4,1;Prologue;David Zabriskie;David Zabriskie;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;lundi 5 juin 2006;1;Annecy;Bourgoin-Jallieu;207;Accidentée;Fabian Wegmann;Fabian Wegmann;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;jeudi 8 juin 2006;4;Tain-l'Hermitage;Mont Ventoux;186;Montagne;Denis Menchov;Levi Leipheimer;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;vendredi 9 juin 2006;5;Sisteron;Briançon;155;Montagne;Ludovic Turpin;Levi Leipheimer;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;samedi 10 juin 2006;6;Briançon;La Toussuire;169;Montagne;Iban Mayo;Levi Leipheimer;Long format;Eurosport;Très rare;Autre;;6
2006;Dauphiné Libéré;dimanche 11 juin 2006;7;Saint-Jean-de-Maurienne;Grenoble;131;Plat;Thor Hushovd;Levi Leipheimer;Long format;France TV;Très rare;Autre;;6
2006;Tour de France;samedi 1 juillet 2006;0;Strasbourg;Strasbourg;7,1;Prologue;Thor Hushovd;Thor Hushovd;Long format;France TV;Rare;Grand Tour;;6
2006;Tour de France;dimanche 2 juillet 2006;1;Strasbourg;Strasbourg;184,5;Plat;Jimmy Casper;George Hincapie;Long format;France TV;Rare;Grand Tour;;5
2006;Tour de France;lundi 3 juillet 2006;2;Obernai;Esch-sur-Alzette;228,5;Plat;Robbie McEwen;Thor Hushovd;Long format;France TV;Rare;Grand Tour;;5
2006;Tour de France;mardi 4 juillet 2006;3;Esch-sur-Alzette;Valkenburg;216,5;Accidentée;Matthias Kessler;Tom Boonen;Long format;France TV;Rare;Grand Tour;;6
2006;Tour de France;mercredi 5 juillet 2006;4;Huy;Saint-Quentin;207;Plat;Robbie McEwen;Tom Boonen;Long format;France TV;Rare;Grand Tour;;5
2006;Tour de France;jeudi 6 juillet 2006;5;Beauvais;Caen;225;Plat;Óscar Freire;Tom Boonen;Long format;France TV;Rare;Grand Tour;;5
2006;Tour de France;vendredi 7 juillet 2006;6;Lisieux;Vitré;189;Plat;Robbie McEwen;Tom Boonen;Long format;France TV;Rare;Grand Tour;;5
2006;Tour de France;samedi 8 juillet 2006;7;Saint-Grégoire;Rennes;52;Chrono individuel;Serhiy Honchar;Serhiy Honchar;Long format;France TV;Rare;Grand Tour;;6
2006;Tour de France;dimanche 9 juillet 2006;8;Saint-Méen-le-Grand;Lorient;181;Plat;Sylvain Calzati;Serhiy Honchar;Long format;France TV;Rare;Grand Tour;;5
2006;Tour de France;mardi 11 juillet 2006;9;Bordeaux;Dax;169,5;Plat;Óscar Freire;Serhiy Honchar;Long format;France TV;Rare;Grand Tour;;5
2006;Tour de France;mercredi 12 juillet 2006;10;Cambo-les-Bains;Pau;190,5;Montagne;Juan Miguel Mercado;Cyril Dessel;Long format;France TV;Rare;Grand Tour;;7
2006;Tour de France;jeudi 13 juillet 2006;11;Tarbes;Pla de Beret;206,5;Montagne;Denis Menchov;Floyd Landis;Intégralité;France TV;Rare;Grand Tour;;8
2006;Tour de France;vendredi 14 juillet 2006;12;Luchon;Carcassonne;211,5;Accidentée;Yaroslav Popovych;Floyd Landis;Long format;France TV;Rare;Grand Tour;;6
2006;Tour de France;samedi 15 juillet 2006;13;Béziers;Montélimar;230;Plat;Jens Voigt;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;5
2006;Tour de France;dimanche 16 juillet 2006;14;Montélimar;Gap;180,5;Montagne;Pierrick Fédrigo;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;7
2006;Tour de France;mardi 18 juillet 2006;15;Gap;Alpe d'Huez;187;Montagne;Fränk Schleck;Floyd Landis;Long format;France TV;Rare;Grand Tour;;7
2006;Tour de France;mercredi 19 juillet 2006;16;Bourg d'Oisans;La Toussuire;182;Montagne;Michael Rasmussen;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;7
2006;Tour de France;jeudi 20 juillet 2006;17;Saint-Jean-de-Maurienne;Morzine;200,5;Montagne;Carlos Sastre;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;7
2006;Tour de France;vendredi 21 juillet 2006;18;Morzine;Mâcon;197;Plat;Matteo Tosatto;Óscar Pereiro;Long format;France TV;Rare;Grand Tour;;5
2006;Tour de France;samedi 22 juillet 2006;19;Le Creusot;Montceau-les-Mines;56;Chrono individuel;Serhiy Honchar;Floyd Landis;Long format;France TV;Rare;Grand Tour;;6
2006;Tour de France;dimanche 23 juillet 2006;20;Antony;Paris-Champs-Elysées;152;Plat;Thor Hushovd;Floyd Landis;Long format;France TV;Rare;Grand Tour;;5
2006;Championnat du Monde;dimanche 24 septembre 2006;;Salzbourg;Salzbourg;265,9;Course en ligne;Paolo Bettini;;Long format;France TV;Rare;Classique ou Semi-classique;;6
2007;Milan-San Remo;samedi 24 mars 2007;;Milano;Sanremo;294;Classique;Óscar Freire;;Long format;Eurosport;Rare;Classique ou Semi-classique;;6
2007;Tour des Flandres;dimanche 8 avril 2007;;Bruges;Meerbeke (Ninove);259;Classique;Alessandro Ballan;;Long format;Eurosport;Rare;Classique ou Semi-classique;;6
2007;Paris-Roubaix;dimanche 15 avril 2007;;Compiègne;Roubaix;259,5;Classique;Stuart O'Grady;;Long format;France TV;Rare;Classique ou Semi-classique;;6
2007;Amstel Gold Race;dimanche 22 avril 2007;;Maastricht;Fauquemont;253;Classique;Stefan Schumacher;;Long format;France 3;Rare;Classique ou Semi-classique;;6
2007;Giro;dimanche 13 mai 2007;2;Tempio Pausania;Bosa;205;Accidentée;Robbie McEwen;Danilo Di Luca;Long format;Eurosport;Rare;Grand Tour;;6
2007;Giro;lundi 14 mai 2007;3;Barumini;Cagliari;181;Accidentée;Alessandro Petacchi;Enrico Gasparotto;Long format;Eurosport;Rare;Grand Tour;;6
2007;Giro;mercredi 16 mai 2007;4;Salerno;Montevergine di Mercogliano;153;Accidentée;Danilo Di Luca;Danilo Di Luca;Long format;Eurosport;Rare;Grand Tour;;6
2007;Giro;jeudi 17 mai 2007;5;Teano;Frascati;173;Accidentée;Robert Förster;Alessandro Petacchi;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Giro;vendredi 18 mai 2007;6;Tivoli;Spoleto;177;Accidentée;Luis Felipe Laverde;Marco Pinotti;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Giro;samedi 19 mai 2007;7;Spoleto;Scarperia;254;Accidentée;Alessandro Petacchi;Marco Pinotti;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Giro;dimanche 20 mai 2007;8;Barberino di Mugello;Fiorano Modenese;200;Accidentée;Kurt Asle Arvesen;Alexandr Arekeev;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Giro;mardi 22 mai 2007;10;Camaiore;Santuario Nostra Signora della Guardia;250;Accidentée;Leonardo Piepoli;Andrea Noè;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Giro;mercredi 23 mai 2007;11;Serravalle Scrivia;Pinerolo;198;Accidentée;Alessandro Petacchi;Andrea Noè;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Giro;jeudi 24 mai 2007;12;Scalenghe;Briançon;163;Montagne;Danilo Di Luca;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;8
2007;Giro;vendredi 25 mai 2007;13;Biella;Santuario di Oropa;12,6;Chrono individuel;Marzio Bruseghin;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Giro;dimanche 27 mai 2007;15;Trento;Tre Cime di Lavaredo;184;Montagne;Riccardo Riccò;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;8
2007;Giro;mercredi 30 mai 2007;17;Lienz;Monte Zoncolan;142;Montagne;Gilberto Simoni;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;8
2007;Giro;jeudi 31 mai 2007;18;Udine;Riese Pio X;203;Accidentée;Alessandro Petacchi;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7
